t_s,mode,v_cmd_mps,omega_cmd_radps,delta_v_cmd_mps,v_left_est_mps,v_right_est_mps,rpm_front_left,rpm_rear_left,rpm_front_right,rpm_rear_right,epsilon_x_mm,epsilon_y_mm,theta_rad,curvature_inv_mm,confidence,e_x_m_filtered,theta_rad_filtered,de_x_f,dtheta_f,kappa_m,gamma,v_target_mps,omega_pp_radps,omega_pd_radps,omega_target_radps,delta_v_target_mps,error_age_s
19.889140844345093,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,65.7,120.0,0.501,0.00027,1.0,0.0652100259330719,0.4977348865924364,0.0053782837040620085,0.035830034191609114,0.27,-6.654084278884887,0.07500000000000001,-0.5547172074049361,-0.10980982845868513,-0.35,-0.085,0.15385794639587402
19.92707896232605,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,65.7,120.0,0.501,0.00027,1.0,0.06529822126511896,0.4983226070057979,0.004615809852417693,0.030751532902088794,0.27,-6.6630838025631585,0.07500000000000001,-0.5552899693620419,-0.10989544904390192,-0.35,-0.085,0.19179868698120117
19.9470534324646,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,65.7,120.0,0.501,0.00027,1.0,0.06537054143739755,0.4988045377447543,0.004366960952848073,0.029095123544273585,0.27,-6.670463411979341,0.07500000000000001,-0.5557591331255598,-0.10998722713601153,-0.35,-0.085,0.21178126335144043
19.980552434921265,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,65.7,120.0,0.501,0.00027,1.0,0.065429843978666,0.49919972095069853,0.003718411562720981,0.02477469973945625,0.27,-6.676514691700611,0.07500000000000001,-0.5561435102131206,-0.11003700985332021,-0.35,-0.085,0.24527502059936523
20.013000011444092,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,65.7,120.0,0.501,0.00027,1.0,0.06547847206250612,0.4995237711795728,0.0031625031779787946,0.02107126872570608,0.27,-6.681476741072053,0.07500000000000001,-0.5564584725282029,-0.11007644982202358,-0.35,-0.085,0.27771902084350586
20.049639463424683,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,65.7,120.0,0.501,0.00027,1.0,0.06551834709125502,0.49978949236724973,0.0026440643323198698,0.017617264388660122,0.27,-6.685545621556634,0.07500000000000001,-0.556716588970588,-0.1101052026932335,-0.35,-0.085,0.314361572265625
20.08095955848694,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06580304461482912,0.5016273837411448,0.004253992606466609,0.0278732410553564,0.215,-6.7145963892682765,0.07500000000000001,-0.5644646318320421,-0.11059802632192056,-0.35,-0.085,0.003907203674316406
20.117024183273315,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06603649658415989,0.5031344546677388,0.004810218485452181,0.03136121009652349,0.215,-6.738418018791824,0.07500000000000001,-0.5659983739982731,-0.11095971058161654,-0.35,-0.085,0.03996634483337402
20.15234637260437,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06622792719901112,0.5043702528275458,0.004965963690846784,0.03228953858618201,0.215,-6.757951755001134,0.07500000000000001,-0.5672526069673357,-0.11123963578551292,-0.35,-0.085,0.07528972625732422
20.1964590549469,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06638490030318912,0.5053836073185876,0.0046116799741383815,0.02994460267294665,0.215,-6.773969418692767,0.07500000000000001,-0.5682787626633539,-0.11144239715136939,-0.35,-0.085,0.1193993091583252
20.22072148323059,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06651361824861508,0.5062145580012418,0.004789253142771796,0.031047574505940978,0.215,-6.787103902919905,0.07500000000000001,-0.5691186506164309,-0.11163474036889182,-0.35,-0.085,0.14366865158081055
20.261247396469116,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06661916696386437,0.5068959375610183,0.004242886197522415,0.02748792559500674,0.215,-6.7978741799861595,0.07500000000000001,-0.5698063083950978,-0.11175398121297415,-0.35,-0.085,0.18419265747070312
20.28158211708069,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06670571691036879,0.507454668800035,0.004245856592654475,0.027482706592917114,0.215,-6.806705807180488,0.07500000000000001,-0.5703694806477551,-0.11187687221512164,-0.35,-0.085,0.2045276165008545
20.318844079971313,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06677668786650241,0.5079128284160287,0.0036614153878312856,0.02369149597484196,0.215,-6.813947741479837,0.07500000000000001,-0.5708308059411861,-0.11194499988087638,-0.35,-0.085,0.24178719520568848
20.359166860580444,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06683488405053198,0.5082885193011435,0.003105659897159254,0.020090042655212102,0.215,-6.819886127605303,0.07500000000000001,-0.571208772384692,-0.11199661722708189,-0.35,-0.085,0.28221702575683594
20.379650115966797,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06688260492143623,0.5085965858269377,0.0029158612571363023,0.018854488361805203,0.215,-6.824755604228186,0.07500000000000001,-0.5715184893540949,-0.11205374823384928,-0.35,-0.085,0.30259203910827637
20.415597200393677,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06692173603557772,0.5088492003780889,0.0024603492829967277,0.015906169772083267,0.215,-6.82874857505895,0.07500000000000001,-0.5717723122764614,-0.11208391483848822,-0.35,-0.085,0.3385426998138428
20.461185932159424,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06695382354917373,0.5090563443100329,0.0020201837020783387,0.013058850908901796,0.215,-6.832022811140176,0.07500000000000001,-0.5719803495353065,-0.11210494729028678,-0.35,-0.085,0.38413286209106445
20.48458743095398,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06698013531032246,0.509226202334227,0.0017961538926150298,0.011608263886535504,0.215,-6.834707684726781,0.07500000000000001,-0.5721508744788123,-0.11212981524019269,-0.35,-0.085,0.40752673149108887
20.524786949157715,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06700171095446442,0.5093654859140662,0.0014812453929704777,0.009572086448804716,0.215,-6.836909281067797,0.07500000000000001,-0.5722906608036401,-0.11214290857425688,-0.35,-0.085,0.44773006439208984
20.56207275390625,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06701940298266083,0.5094796984495342,0.0012294940273324371,0.007944439844374577,0.215,-6.838714590067431,0.07500000000000001,-0.5724052559103058,-0.11215400715376185,-0.35,-0.085,0.4850122928619385
20.580692291259766,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06703391044578189,0.5095733527286181,0.0011171309381492896,0.00721723779340056,0.215,-6.8401949434471305,0.07500000000000001,-0.5724992039370352,-0.11216834402639578,-0.35,-0.085,0.5036325454711914
20.618054628372192,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06704580656554116,0.5096501492374669,0.0009174656619821853,0.005926906261377104,0.215,-6.841408833218484,0.07500000000000001,-0.5725762278950881,-0.11217411794498165,-0.35,-0.085,0.5409984588623047
20.646371603012085,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06705556138374376,0.5097131223747229,0.0007745813285125386,0.005003472829588979,0.215,-6.842404222830995,0.07500000000000001,-0.572639378513235,-0.1121800130303898,-0.35,-0.085,0.5693647861480713
20.67977523803711,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,67.10000000000001,120.0,0.51,0.000215,1.0,0.06706356033466988,0.5097647603472728,0.0006407144011047525,0.0041385096803095295,0.215,-6.843220442313252,0.07500000000000001,-0.5726911559493646,-0.11218391821144691,-0.35,-0.085,0.6027183532714844
20.71281099319458,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.0674661194744293,0.5123271034847637,0.0035160813147716,0.022425538255526806,0.17099999999999999,-6.88429790555401,0.07500000000000001,-0.5801968762224243,-0.11290543139795133,-0.35,-0.085,0.02276301383972168
20.751638650894165,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06779621796903204,0.5144282248575063,0.004771565330998607,0.03040556130225977,0.17099999999999999,-6.917981425411432,0.07500000000000001,-0.5823454012322586,-0.11343654022039346,-0.35,-0.085,0.06159377098083496
20.77981972694397,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06806689873460628,0.5161511443831551,0.005990138352053309,0.03815346634225783,0.17099999999999999,-6.945601911694517,0.07500000000000001,-0.5841002497640642,-0.11388244004844039,-0.35,-0.085,0.08977627754211426
20.823307752609253,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06828885696237716,0.5175639383941872,0.005761509054922436,0.036691852817527154,0.17099999999999999,-6.968250710446648,0.07500000000000001,-0.5855345434037793,-0.1141806473054811,-0.35,-0.085,0.13326001167297363
20.86318874359131,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06847086270914927,0.5187224294832335,0.005461898558840486,0.03478002371709118,0.17099999999999999,-6.986822725423394,0.07500000000000001,-0.5867075079948194,-0.11441902227028347,-0.35,-0.085,0.17313838005065918
20.8825581073761,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.0686201074215024,0.5196723921762515,0.006025025214363445,0.03836082475806864,0.17099999999999999,-7.002051777704326,0.07500000000000001,-0.5876672123783769,-0.11465891297769734,-0.35,-0.085,0.19251227378845215
20.938079595565796,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06874248808563196,0.5204513615845262,0.005070092070222142,0.03227986472552527,0.17099999999999999,-7.01453960057469,0.07500000000000001,-0.5884527376602435,-0.11477781883468086,-0.35,-0.085,0.24804210662841797
20.979133367538452,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06884284023021822,0.5210901164993115,0.004413873263673547,0.02810093217197023,0.17099999999999999,-7.024779615328389,0.07500000000000001,-0.5890959039824826,-0.11488228858027898,-0.35,-0.085,0.289093017578125
21.02253007888794,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06892512898877895,0.5216138955294354,0.003806543965646509,0.024233690793245874,0.17099999999999999,-7.033176427426422,0.07500000000000001,-0.5896226511698687,-0.11496415271868433,-0.35,-0.085,0.33248472213745117
21.05640697479248,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06899260577079874,0.522043394334137,0.0033259579601421455,0.021173564691866986,0.17099999999999999,-7.040061813346809,0.07500000000000001,-0.5900541469422325,-0.11503223910288567,-0.35,-0.085,0.36635708808898926
21.08444857597351,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06904793673205498,0.5223955833539924,0.0029864068283275234,0.019011427418660586,0.17099999999999999,-7.045707829801527,0.07500000000000001,-0.5904076794685197,-0.11509106538454092,-0.35,-0.085,0.3943979740142822
21.12275743484497,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06909330812028508,0.5226843783502738,0.00253605123744406,0.016144216989271563,0.17099999999999999,-7.050337563294395,0.07500000000000001,-0.5906973783278341,-0.11512986117792419,-0.35,-0.085,0.4327085018157959
21.19208025932312,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06913051265863376,0.5229211902472245,0.002036521483178619,0.012964165498564483,0.17099999999999999,-7.054133944758546,0.07500000000000001,-0.5909347983163313,-0.11515452126431064,-0.35,-0.085,0.5020520687103271
21.214256763458252,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06916102038007968,0.5231153760027241,0.0018733749380693717,0.011925357768296195,0.17099999999999999,-7.05724697755915,0.07500000000000001,-0.5911293931894659,-0.11518827908249793,-0.35,-0.085,0.5242486000061035
21.264156579971313,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06918603671166534,0.5232746083222337,0.0015302843927567657,0.009741271743445015,0.17099999999999999,-7.059799664455646,0.07500000000000001,-0.591288900773498,-0.11520446514240999,-0.35,-0.085,0.5741124153137207
21.292163610458374,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06920655010356558,0.5234051788242317,0.0013307929907534304,0.008471280729278486,0.17099999999999999,-7.061892867710772,0.07500000000000001,-0.5914196564946422,-0.1152222327591282,-0.35,-0.085,0.6021180152893066
21.331761837005615,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06922337108492377,0.5235122466358699,0.0011039884376728229,0.007027488173915551,0.17099999999999999,-7.063609294379975,0.07500000000000001,-0.5915268489490807,-0.1152333301190334,-0.35,-0.085,0.6417179107666016
21.353399991989136,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.0692371642896375,0.5236000422414133,0.0010006865333400416,0.006369844367789151,0.17099999999999999,-7.065016764248723,0.07500000000000001,-0.5916147284442083,-0.11524697079418661,-0.35,-0.085,0.6633648872375488
21.380776166915894,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,69.3,120.0,0.524,0.00017099999999999998,1.0,0.06924847471750276,0.523672034637959,0.0008482329410804411,0.0053993717670442545,0.17099999999999999,-7.066170889541096,0.07500000000000001,-0.5916867773116319,-0.11525443552625166,-0.35,-0.085,0.6907281875610352
21.420257568359375,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.06976174926835227,0.5267910684031264,0.003871235597883752,0.02370813870190653,0.135,-7.1185458437094145,0.07500000000000001,-0.599167274052037,-0.1160991851006946,-0.35,-0.085,0.03915238380432129
21.45880389213562,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07018263440004886,0.5293486760905637,0.005624712995815575,0.0343176415037679,0.135,-7.161493306127434,0.07500000000000001,-0.6018835233770904,-0.11675374872393741,-0.35,-0.085,0.07769179344177246
21.479625701904297,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07052776020804007,0.5314459143942623,0.008382025764351144,0.051038665452941306,0.135,-7.19671022531021,0.07500000000000001,-0.6040998525184318,-0.11735993859341862,-0.35,-0.085,0.09854316711425781
21.513226747512817,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07081076337059286,0.5331656498032951,0.008389893395100214,0.05106064731282277,0.135,-7.2255880990400865,0.07500000000000001,-0.6059098221230387,-0.11773848770880789,-0.35,-0.085,0.1321117877960205
21.547542333602905,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07104282596388616,0.534575832838702,0.007984057393384583,0.04857511847083075,0.135,-7.249267955498587,0.07500000000000001,-0.6073889929108133,-0.11802722040185464,-0.35,-0.085,0.16643047332763672
21.58057427406311,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07123311729038666,0.5357321829277357,0.00743107264530306,0.0452002482796904,0.135,-7.268685437794556,0.07500000000000001,-0.6085985398801883,-0.11825240652092059,-0.35,-0.085,0.1994643211364746
21.614725589752197,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07138915617811706,0.5366803900007433,0.006712408570227398,0.04082222062813895,0.135,-7.28460777327725,0.07500000000000001,-0.6095880958268444,-0.11842311319946955,-0.35,-0.085,0.2336122989654541
21.667736530303955,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07151710806605599,0.5374579198006095,0.0056420416715371475,0.034309711897748396,0.135,-7.297664088373059,0.07500000000000001,-0.6103980011434419,-0.11853778821800223,-0.35,-0.085,0.286632776260376
21.695886373519897,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07162202861416592,0.5380954942364998,0.005152030660901204,0.03132591549392438,0.135,-7.3083702667516235,0.07500000000000001,-0.6110610929859429,-0.11865222417862496,-0.35,-0.085,0.31478404998779297
21.715370893478394,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07170806346361605,0.5386183052739298,0.004969696080010441,0.030213319677412302,0.135,-7.317149333022045,0.07500000000000001,-0.6116041346229403,-0.11875761250200391,-0.35,-0.085,0.33426451683044434
21.75309991836548,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07177861204016517,0.5390470103246225,0.004196056203551157,0.02550866707873849,0.135,-7.324348167363792,0.07500000000000001,-0.6120489619234185,-0.11881119583286107,-0.35,-0.085,0.37199902534484863
21.794249296188354,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07183646187293544,0.5393985484661905,0.0034971090742930712,0.021258764454186743,0.135,-7.330251211524023,0.07500000000000001,-0.6124134061763324,-0.11885173921449257,-0.35,-0.085,0.4131357669830322
21.813533067703247,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07188389873580706,0.5396868097422762,0.003240488835502636,0.019697411837546402,0.135,-7.335091707735413,0.07500000000000001,-0.6127120391141527,-0.11890163939334314,-0.35,-0.085,0.4324221611022949
21.85243797302246,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07192279696336179,0.5399231839886666,0.002679897073937193,0.016289389444929206,0.135,-7.339060914628753,0.07500000000000001,-0.612956775942146,-0.11892413518136183,-0.35,-0.085,0.4713268280029297
21.890849590301514,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07195469350995667,0.5401170108707066,0.0022179704864344575,0.01348129284515048,0.135,-7.342315664281292,0.07500000000000001,-0.6131573645002354,-0.11894246461626239,-0.35,-0.085,0.5097835063934326
21.912809133529663,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07198084867816448,0.5402759489139795,0.001959798733277463,0.011911633221204821,0.135,-7.344984558996375,0.07500000000000001,-0.6133217827878124,-0.11896384102177822,-0.35,-0.085,0.5316956043243408
21.946322441101074,tracking_pure_pursuit_pd_mainlane,0.07500000000000001,-0.23611111111111113,-0.085,0.11750000000000002,0.03250000000000001,34.52437996301115,34.52437996301115,9.549296585513721,9.549296585513721,72.10000000000001,120.0,0.541,0.000135,1.0,0.07200229591609487,0.5404062781094632,0.0016302423041738433,0.009908392322998175,0.135,-7.3471730526627415,0.07500000000000001,-0.6134565625164422,-0.11897516929188258,-0.35,-0.085,0.5652210712432861
