t_s,source,x_right_m,y_forward_m,theta_rad,theta_deg,odom_available
9.186425924301147,dead_reckoning,0.0,0.6096059005673192,0.0,0.0,False
9.257467269897461,dead_reckoning,0.0,0.6132531135317345,0.0,0.0,False
9.331048488616943,dead_reckoning,0.0,0.6172522820475347,0.0,0.0,False
9.35793161392212,dead_reckoning,0.0,0.618675042040286,0.0,0.0,False
9.384636640548706,dead_reckoning,0.0,0.6201936174543431,0.0,0.0,False
9.433655977249146,dead_reckoning,0.0,0.6232006349619933,0.0,0.0,False
9.461019277572632,dead_reckoning,0.0,0.6249390762513606,0.0,0.0,False
9.504393815994263,dead_reckoning,0.0,0.6279795012017522,0.0,0.0,False
9.534355640411377,dead_reckoning,0.0,0.6301985990918102,0.0,0.0,False
9.565196514129639,dead_reckoning,0.0,0.6325918530909252,0.0,0.0,False
9.597269296646118,dead_reckoning,0.0,0.6351755561995585,0.0,0.0,False
9.62948226928711,dead_reckoning,0.0,0.6379230897290135,0.0,0.0,False
9.660884141921997,dead_reckoning,0.0,0.6407016428168276,0.0,0.0,False
9.679295778274536,dead_reckoning,0.0,0.6423741392085535,0.0,0.0,False
9.713597059249878,dead_reckoning,0.0,0.6456077493502663,0.0,0.0,False
9.754769563674927,dead_reckoning,0.0,0.6495958195112476,0.0,0.0,False
9.780839681625366,dead_reckoning,0.0,0.6521863558771853,0.0,0.0,False
9.82675313949585,dead_reckoning,0.0,0.6566522252294146,0.0,0.0,False
9.848877191543579,dead_reckoning,0.0,0.6587827605761117,0.0,0.0,False
9.888399362564087,dead_reckoning,0.0,0.6626245704815269,0.0,0.0,False
9.928866386413574,dead_reckoning,0.0,0.6665038596974224,0.0,0.0,False
9.949151277542114,dead_reckoning,0.0,0.6685031542545272,0.0,0.0,False
9.978387594223022,dead_reckoning,0.0,0.6713270641322173,0.0,0.0,False
10.012521028518677,dead_reckoning,0.0,0.6746156270164939,0.0,0.0,False
10.044983386993408,dead_reckoning,0.0,0.6778079527626228,0.0,0.0,False
10.096919298171997,dead_reckoning,0.0,0.6828711363922664,0.0,0.0,False
10.11892294883728,dead_reckoning,0.0,0.685023883564178,0.0,0.0,False
10.159222602844238,dead_reckoning,0.0,0.688953667586984,0.0,0.0,False
10.18079924583435,dead_reckoning,0.0,0.6910651331809523,0.0,0.0,False
10.220570802688599,dead_reckoning,0.0,0.6949402153419194,0.0,0.0,False
10.261627197265625,dead_reckoning,0.0,0.6989822703402185,0.0,0.0,False
10.28155255317688,dead_reckoning,0.0,0.7009191003238343,0.0,0.0,False
10.311907529830933,dead_reckoning,0.0,0.7038818767500504,0.0,0.0,False
10.344980001449585,dead_reckoning,0.0,0.7071245842975074,0.0,0.0,False
10.37868595123291,dead_reckoning,0.0,0.7104074461495841,0.0,0.0,False
10.412609338760376,dead_reckoning,0.0,0.7137281807540159,0.0,0.0,False
10.470014333724976,dead_reckoning,0.0,0.7194166714243503,0.0,0.0,False
10.500689268112183,dead_reckoning,0.0,0.7224596040193234,0.0,0.0,False
10.520297050476074,dead_reckoning,0.0,0.7244093557281054,0.0,0.0,False
10.559922695159912,dead_reckoning,0.0,0.7283251239422074,0.0,0.0,False
10.579797983169556,dead_reckoning,0.0,0.7303019436187695,0.0,0.0,False
10.619860887527466,dead_reckoning,0.0,0.7342634158677865,0.0,0.0,False
10.659184217453003,dead_reckoning,0.0,0.7381715073336298,0.0,0.0,False
10.679686546325684,dead_reckoning,0.0,0.7401958875367124,0.0,0.0,False
10.718322992324829,dead_reckoning,0.0,0.7440413276790021,0.0,0.0,False
10.745084285736084,dead_reckoning,0.0,0.746684782729472,0.0,0.0,False
10.780182361602783,dead_reckoning,0.0,0.7500921295571898,0.0,0.0,False
10.834531545639038,dead_reckoning,0.0,0.7555612550829707,0.0,0.0,False
10.85794997215271,dead_reckoning,0.0,0.7578693867295672,0.0,0.0,False
10.881669044494629,dead_reckoning,0.0,0.7602327287155681,0.0,0.0,False
10.91999340057373,dead_reckoning,0.0,0.764013383392774,0.0,0.0,False
10.944894552230835,dead_reckoning,0.0,0.7665019188033884,0.0,0.0,False
10.979084253311157,dead_reckoning,0.0,0.7698455064806786,0.0,0.0,False
11.012661933898926,dead_reckoning,0.0,0.7731732844606457,0.0,0.0,False
11.045354127883911,dead_reckoning,0.0,0.7764755475885844,0.0,0.0,False
11.078530311584473,dead_reckoning,0.0,0.7797591020481036,0.0,0.0,False
11.141563415527344,dead_reckoning,0.0,0.7859498311797628,0.0,0.0,False
11.172507762908936,dead_reckoning,0.0,0.7890926276291991,0.0,0.0,False
11.195396661758423,dead_reckoning,0.0,0.7913881992377636,0.0,0.0,False
11.215787410736084,dead_reckoning,0.0,0.793381116512085,0.0,0.0,False
11.254743576049805,dead_reckoning,0.0,0.7972800849828621,0.0,0.0,False
11.294735193252563,dead_reckoning,0.0,0.8012437318960218,0.0,0.0,False
11.315972805023193,dead_reckoning,0.0,0.8033439397036739,0.0,0.0,False
11.355644941329956,dead_reckoning,0.0,0.8072810967062091,0.0,0.0,False
11.378238677978516,dead_reckoning,0.0,0.80955381160122,0.0,0.0,False
11.411724328994751,dead_reckoning,0.0,0.8128774827359387,0.0,0.0,False
11.446045398712158,dead_reckoning,0.0,0.816273735522627,0.0,0.0,False
11.501098871231079,dead_reckoning,0.0,0.821762542820555,0.0,0.0,False
11.539350986480713,dead_reckoning,0.0,0.8255220431188877,0.0,0.0,False
11.567256212234497,dead_reckoning,0.0,0.828333732833494,0.0,0.0,False
11.609358787536621,dead_reckoning,0.0,0.8321789898790262,0.0,0.0,False
11.640619039535522,dead_reckoning,0.0,0.835495665927547,0.0,0.0,False
11.670005559921265,dead_reckoning,0.0,0.838513670647856,0.0,0.0,False
11.69582748413086,dead_reckoning,0.0,0.8410314793538359,0.0,0.0,False
11.72081208229065,dead_reckoning,0.0,0.8434880614250186,0.0,0.0,False
11.745959997177124,dead_reckoning,0.0,0.8460768847871791,0.0,0.0,False
11.801156997680664,dead_reckoning,0.0,0.8514769320027532,0.0,0.0,False
11.826550483703613,dead_reckoning,0.0,0.8540476297454628,0.0,0.0,False
11.84549880027771,dead_reckoning,0.0,0.8559420259562242,0.0,0.0,False
11.87943720817566,dead_reckoning,0.0,0.8592234946161227,0.0,0.0,False
11.925886154174805,dead_reckoning,0.0,0.8638349065551426,0.0,0.0,False
12.007388591766357,dead_reckoning,0.0,0.8718079986974925,0.0,0.0,False
